# End points of segments: 
#   0.00000000 0.13156020 0.21857910 0.38948080 0.55060840 0.64363550 0.70941560 0.88345340 
0.518383 2.775605
0.519189 2.781442
0.519994 2.787126
0.520800 2.792658
0.521606 2.798039
0.522411 2.803268
0.523217 2.808347
0.524022 2.813274
0.524828 2.818051
0.525634 2.822678
0.526439 2.827155
0.527245 2.831482
0.528051 2.835660
0.528856 2.839689
0.529662 2.843569
0.530467 2.847300
0.531273 2.850883
0.532079 2.854318
0.532884 2.857604
0.533690 2.860743
0.534496 2.863735
0.535301 2.866579
0.536107 2.869276
0.536913 2.871827
0.537718 2.874230
0.538524 2.876487
0.539330 2.878598
0.540135 2.880562
0.540941 2.882381
0.541746 2.884053
0.542552 2.885580
0.543358 2.886960
0.544163 2.888195
0.544969 2.889285
0.545775 2.890229
0.546580 2.891028
0.547386 2.891682
0.548192 2.892190
0.548997 2.892553
0.549803 2.892771
0.550608 2.892843

0.550608 2.892843
0.551074 2.892845
0.551539 2.892852
0.552004 2.892863
0.552469 2.892879
0.552934 2.892899
0.553399 2.892924
0.553864 2.892953
0.554330 2.892986
0.554795 2.893024
0.555260 2.893066
0.555725 2.893113
0.556190 2.893164
0.556655 2.893219
0.557120 2.893279
0.557585 2.893343
0.558051 2.893412
0.558516 2.893485
0.558981 2.893562
0.559446 2.893643
0.559911 2.893729
0.560376 2.893819
0.560841 2.893913
0.561307 2.894012
0.561772 2.894114
0.562237 2.894221
0.562702 2.894332
0.563167 2.894446
0.563632 2.894565
0.564097 2.894688
0.564562 2.894815
0.565028 2.894946
0.565493 2.895081
0.565958 2.895220
0.566423 2.895363
0.566888 2.895509
0.567353 2.895659
0.567819 2.895813
0.568284 2.895971
0.568749 2.896133
0.569214 2.896298
0.569679 2.896466
0.570144 2.896638
0.570609 2.896814
0.571074 2.896993
0.571539 2.897176
0.572005 2.897362
0.572470 2.897551
0.572935 2.897744
0.573400 2.897939
0.573865 2.898138
0.574330 2.898340
0.574796 2.898546
0.575261 2.898754
0.575726 2.898965
0.576191 2.899179
0.576656 2.899396
0.577121 2.899616
0.577586 2.899838
0.578051 2.900064
0.578517 2.900291
0.578982 2.900522
0.579447 2.900755
0.579912 2.900990
0.580377 2.901228
0.580842 2.901469
0.581307 2.901711
0.581773 2.901956
0.582238 2.902203
0.582703 2.902452
